	id	url	price	title
196	916712	/netflixyoutube/	34.99	自學英語利用繪本、點讀筆、Netflix(卡通、電影)、Youtube、電子書和雜誌
125	917096	/presentation/	24.99	PowerPoint演示幻灯片提升技巧教程 (简体中文)
82	931516	/landingpage/	49.99	如何打造一頁式金流商務網頁
317	931604	/miyacourse1f/	34.99	英語會話-出國旅遊輕鬆遊住宿篇
142	934310	/parenting-5-skills-build-smart-kids-0-6/	39.99	0～6歲幼兒可以學會的五大基礎能力
418	945456	/scratch-programming-kids-demo-cn/	54.99	跟海归博士一起学Scratch少儿趣味编程
299	947038	/ptfhilwj/	24.99	安格斯愛情塔羅密碼
11	951854	/mandarin-traditional-chinese-an-entire-mba-in-1-course/	204.99	綜合MBA課程：由商學院屢獲殊榮的教授授課
191	957118	/mailchimpchinese/	24.99	大猩猩電子報Mailchimp使用教學 - 初階課程
16	964572	/python-b/	204.99	Python 深度學習
204	982960	/customer-s/	24.99	建置屬於自家網站的客服系統
105	983906	/html5-css3-jquery-bootstrap-rwd/	29.99	HTML5, CSS3, jQuery, Bootstrap4 從無到有開發RWD網站
232	988550	/its-western-museum-history/	49.99	優游世界博物館
189	1006180	/facebook-adsplatform/	24.99	學會使用第三方 Facebook 廣告投放工具
64	1022360	/40-tips-on-making-a-great-online-udemy-course-save-time-money-mandarin/	0	製作優秀線上課程的40條建議（省時省錢）
27	1025402	/quickppt/	59.99	PPT 快製力 - 設計小白也能快速做出高顏質PPT！
76	1028462	/facebook-ads-marketing-course/	134.99	Facebook廣告網路行銷 - 提升知名度、擴大需求、衝高銷售量 - 2017完整教學
375	1028586	/editbasicskills/	74.99	資深編輯、出版人老貓（陳穎青）親授編輯基本功
75	1028656	/zprzqgfl/	0	财务分析与估值建模入门
282	1035936	/badmintonmasteryunleashyourpotentialchinese/	44.99	羽毛球精通: 激发你的羽毛球潜力
115	1038612	/englishmandarin/	54.99	学习英语的学生：用会话来学习英语（包括音频和文字）
54	1041378	/kencens-swift3/	204.99	SWIFT3入門篇-蘋果手機開發語言SWIFT3課程-中文課程
392	1042390	/cgc21-part1/	34.99	云思维工具21天培训营（上）
360	1042744	/nikoncapture-nx-d/	84.99	調出你的Nikon味，Capture NX-D完全解說
436	1047293	/cgc21-part2/	34.99	云思维工具21天培训营（中）
78	1050262	/python-web-development/	149.99	Python 中文 學習 從無到有開發音樂下載平台 課程
18	1065792	/learninggit/	29.99	掌握 Git & Github 程式時光機
233	1068052	/western-museum-history-preview/	0	優遊世界博物館（試閱）
400	1078502	/cgc21-part3/	39.99	云思维工具21天培训营（下）
186	1096772	/imp-seo-strategy-1/	59.99	進階搜尋引擎最佳化策略 (一)
69	1097234	/xddidrav/	29.99	基礎英文第一課
340	1099134	/app-store-optimization-course/	99.99	APP商店優化專業課程
90	1103978	/myscratch/	0	Scratch游戏设计
224	1106172	/imp-seo-strategy-2/	59.99	進階搜尋引擎最佳化策略 (二)
73	1108946	/python-6app/	84.99	Python完整課程 - 透過實作6個APP快速入門
234	1108990	/learn-chinese-step-by-step-with-melody/	24.99	Learn Chinese Step by Step with Melody
463	1115112	/nenulilei/	0	初中信息技术复习
102	1118482	/read-with-your-child/	49.99	從閱讀啟動孩子的大腦
274	1118582	/lavinoinc/	34.99	约会吸引力宝典-协助你在爱情及吸引的路上找到明确的方向
398	1120330	/git-fight/	44.99	Git 程式碼管理實戰：提升開發效率
48	1123332	/javascript-learning/	79.99	JavaScript 入門篇 - 學徒的試煉
339	1135872	/caroleft/	204.99	EFT情緒療癒排毒講座和練習 (Tapping)
184	1141904	/forexbegins/	204.99	【外匯核心操盤課程】如何在外匯持續獲利的第一步！
143	1144836	/japanese-n3-course-cn/	154.99	在线日本语JLPT N3课程（全10 课）
352	1146652	/html5-course/	34.99	一小時就學會HTML5: 使用HTML5來建造你的網站
396	1146946	/yukataiwan1/	39.99	如何把浴衣穿得漂亮（女性篇•台灣華語版）
239	1147222	/scratchjr/	34.99	透過ScratchJr學習兒童程式設計
53	1147478	/docker-china/	34.99	Docker技術入門與實戰
237	1149066	/basic-rwd/	34.99	RWD 響應式 網頁 程式設計 入門
268	1151044	/quick-survival-chinese-perfect-for-travelers-to-china/	169.99	Quick Survival Chinese Perfect for Travelers to China
434	1154152	/learning-mandarin-chinese-pinyin-with-several-sentences/	24.99	learning mandarin Chinese pinyin with several sentences
30	1159156	/wordpresstheme/	204.99	建網進階篇-製作您自己的WordPress主題使用HTML,CSS,php,mySQL,Bootstrap-中文課程
81	1159766	/xkeiqard/	29.99	基礎英文第二課
155	1159836	/selenium-webdriver-with-java-testng-and-log4j2/	204.99	Selenium WebDriver自动化测试Java版 +面试问题（中文讲解）
223	1161806	/rebuild2017/	159.99	2017 美國職業選手運動醫學與臨床復健研習營
218	1163388	/astrodice/	24.99	占星骰AstroDice
365	1171536	/writing-skills-for-ap-chinese-language-and-culture-exam/	24.99	Writing Skills for AP Chinese Language and Culture Exam
395	1171706	/how-to-use-question-answer-sentences-correctly-in-mandarin/	49.99	How to use question-answer sentences correctly in Mandarin.
122	1186100	/birdy001/	0	室內裝修工程管理乙級技術士  證照班(0)--你要如何考上技術士
254	1186106	/interior002/	39.99	室內裝修工程管理乙級技術士  證照班(1)--建築法規篇
353	1186112	/firedesign/	39.99	室內裝修工程管理乙級技術士  證照班(2)--消防法規與屋內配線規則
238	1187252	/chinafitter/	29.99	如何不工作也能赚钱
68	1190276	/gulp-learning/	29.99	使用 gulp 進行網頁前端自動化
262	1198104	/psa-basic/	184.99	PSA基礎講座 - 打造問題解決實戰力
221	1200234	/firebase-ios/	29.99	丹尼老師的 Firebase指南 - iOS 篇
99	1200766	/htmlcss-d/	69.99	給網頁設計初學者的一門課：html+css
301	1202166	/quweiaoshu/	99.99	趣味奥数
168	1208388	/learning-wordpress-blog/	39.99	Wordpress 部落格課程：開始您自己的事業
267	1217112	/impseo03/	59.99	進階搜尋引擎最佳化策略 (三)
130	1233480	/iicfpfgn/	39.99	人人都能開發微信小程序
119	1239870	/build-childs-concentration/	49.99	專注力黃金守則：動得夠才靜得下來
60	1242424	/python3-chinese/	24.99	Python 3零基础完全入门与提高
278	1243698	/scratch2018/	0	Scratch编程启蒙项目化学习
256	1245736	/how-to-make-your-english-cv-appealing-to-employers/	29.99	How to Make your English CV Appealing to Employers?
420	1247196	/2017-greg34/	159.99	2017 美國職業選手運動醫學與臨床復健研習營 實作班
44	1256082	/kencen-javascript-mandarin/	204.99	深入淺出了解Javascript
236	1257218	/kencen-javascript-cantonese/	204.99	粵語版-深入淺出了解Javascript
250	1259160	/the-most-confusing-50-pairs-of-words-in-intermediate-chinese/	24.99	Up-Intermediate Chinese lessons A (HSK4)
153	1268816	/develop-babys-5-senses/	49.99	嬰幼兒的五感開發
210	1270058	/photoshop-cs6-x/	29.99	PhotoShop CS6的高手之路
107	1270458	/canvacourse/	0	Canva雲端平面設計軟體入門
9	1272770	/iphone-swift4/	169.99	深入淺出 iPhone 開發 (使用 Swift4)
133	1272874	/swift4-ios11/	169.99	深入浅出 iPhone 开发 (使用 Swift4)
157	1277660	/japanese-n2-course-cn/	154.99	在线日本语JLPT N2课程（全10 课）
148	1277790	/crazytalk7/	0	Crazytalk 7 用照片輕鬆做宣傳動畫影片！
84	1282770	/gsmyjmgg/	39.99	基礎英文第三課
379	1282942	/top-boss_ecb1/	204.99	Top-BOSS電商系列-投入中國電商不可不知
304	1283134	/ps-sxktx/	24.99	国际PS顶尖大师的视频教程
66	1287360	/ccclub-python-for-beginners/	54.99	跟著商管女孩一起學 Python
22	1290336	/drhuang01/	49.99	黃瑽寧的10堂育兒必修課（I）
368	1291450	/top-boss_ecb2/	204.99	Top-BOSS電商系列-商品選擇策略與開店流程
346	1291700	/top-boss_ecb3/	204.99	Top-BOSS電商系列-商品管理與SEO優化(一)
359	1291768	/top-boss_ecb4/	204.99	Top-BOSS電商系列-商品管理與SEO優化(二)
367	1291814	/top-boss_ecb5/	204.99	Top-BOSS電商系列-商品管理與SEO優化(三)
235	1293128	/hunt-overseas-jobs-effectuvely/	29.99	"""Hunt"" Overseas Jobs Effectively! (for Chinese students)"
101	1294480	/python-awesome-tools/	54.99	Python高級課程：如何創建/發佈/維護/參與Opensource Software
135	1296144	/git-and-github-2017/	154.99	Git, GitHub and Git Server  2017 新手上手
351	1296646	/top-boss_ecb6/	204.99	Top-BOSS電商系列-店鋪裝修技巧
350	1296678	/top-boss_ecb7/	204.99	Top-BOSS電商系列-金流與物流
297	1296710	/top-boss_ecb8/	204.99	Top-BOSS電商系列-客服與售前銷售技巧
357	1296760	/top-boss_ecb9/	204.99	Top-BOSS電商系列 客服與售後服務技巧
326	1296774	/top-boss_ecb10/	204.99	Top-BOSS電商系列-營銷與營運技巧
129	1298096	/devops-oneday/	109.99	一天學會 DevOps 自動化測試及部署
361	1299560	/top-facebook-ads-marketing/	204.99	頂尖 Facebook 廣告實戰力
305	1305275	/japanese-business-etiquette-cn/	49.99	立竿见影！日本商务礼仪基础知识
248	1307766	/premiere-cc/	24.99	一周学会Premiere  CC
217	1310790	/amazon101/	204.99	Amazon亚马逊运营实操和数据分析
156	1311478	/python-partygo/	129.99	Python Flask 實務課程教學 從無到有開發 PartyGo 活動平台
58	1315710	/proficient-chinese-lessons-a-hsk6-chinese-idioms/	24.99	Proficient Chinese lessons高级中文课 A  (HSK6 成语 Chinese idioms)
57	1318012	/jamesphotoshop/	204.99	James給所有Photoshop使用者的第一堂課 [ 打造你的影像硬底子 ]
294	1318122	/common-mistakes-of-making-chinese-sentences/	24.99	Common Mistakes of Making Chinese Sentences
289	1319366	/google-stacking/	179.99	Google Stacking - 最強的外部連結策略
35	1319412	/getbootstrap-4/	74.99	精通 Bootstrap 4 - 開發超強不解釋
159	1320112	/spring-boot-quickstart/	24.99	Spring Boot 入门
407	1322856	/china-zhenjiuology-pre-intermediate/	139.99	中國針灸學：初階【認識經絡與穴位】
324	1323760	/ios-objective-c/	39.99	最詳盡的IOS開發教程-Objective-C視頻
50	1329184	/teachnodejs/	84.99	NodeJS 前後端開發實戰
358	1330180	/wordpress-xt1/	29.99	wordpress開啟網路財富創業之路
185	1330970	/photographylecture/	109.99	一攝入魂系列課程-初階【第一季】
85	1333798	/imwwhngj/	29.99	基礎英文第四課
32	1335656	/ios11swift4/	204.99	蘋果手機編程 - 使用IOS12 & Swift4 - 編寫19個真實程式
200	1335706	/brainhack101/	39.99	如何记忆一本书「超级记忆法」
31	1336492	/drhuang02/	49.99	黃瑽寧的10堂育兒必修課（II）
179	1338220	/selenium-webdriver-web/	174.99	基於Selenium WebDriver 的Web 應用自動化測試
173	1338654	/rpiopencvrobot/	34.99	從無到有打造一個神魔之塔遊戲破解的機器人
244	1340010	/80-hsk5-q/	24.99	高级汉语近义词80对 上 (HSK5)
55	1340588	/python-for-data-science/	54.99	Python3 for Data Science入門與實戰
416	1341364	/dse-math-m2-ch18-introduction-to-vectors/	24.99	DSE Math M2 Ch18 Introduction to Vectors
389	1345000	/python-h/	79.99	零基础学PythonDemo
121	1345128	/cffmpeg-ffmpegqt5opencv/	44.99	(简体中文)C++编程FFMpeg实时美颜直播推流实战-基于ffmpeg，qt5，opencv视频课程
321	1346092	/use-linkedin-to-advance-your-career/	29.99	Use Linkedin to Advance Your Career
388	1346640	/edexcel-pure-math-ch11-vectors/	24.99	Edexcel Pure Math Ch11 Vectors
292	1346908	/pptpowerpoint/	24.99	PPT(PowerPoint) 一起學
422	1348324	/china-zhenjiuology-intermediate/	159.99	中國針灸學：中階【針灸技法】
441	1348366	/china-zhenjiuology-advanced-i/	189.99	中國針灸學：進階Ⅰ【臨床診治】
415	1348368	/china-zhenjiuology-advanced-ii/	149.99	中國針灸學：進階Ⅱ【臨床診治】
288	1351230	/80-pairs-of-advanced-chinese-words/	24.99	高级汉语近义词80对 下 (HSK5)
435	1354718	/china-zhenjiuology-001/	29.99	中國針灸學-1.導論
440	1354726	/china-zhenjiuology-002/	29.99	中國針灸學-2.經 絡
450	1354730	/china-zhenjiuology-003/	29.99	中國針灸學-3.腧穴(一)
429	1354740	/china-zhenjiuology-004/	29.99	中國針灸學-4.腧穴(二)
430	1354742	/china-zhenjiuology-005/	29.99	中國針灸學-5.腧穴（三）
431	1354746	/china-zhenjiuology-006/	29.99	中國針灸學-6.刺法(一)
459	1354756	/china-zhenjiuology-007/	29.99	中國針灸學-7.刺法(二)
446	1354764	/china-zhenjiuology-008/	29.99	中國針灸學-8.灸法
454	1354780	/china-zhenjiuology-009/	29.99	中國針灸學-9.內科證治(一)
460	1354786	/china-zhenjiuology-010/	29.99	中國針灸學-10.內科證治(二)
387	1354790	/china-zhenjiuology-011/	29.99	中國針灸學-11.內科證治(三)
442	1355557	/china-zhenjiuology-012/	29.99	中國針灸學-12.內科證治(四)
451	1355565	/china-zhenjiuology-013/	29.99	中國針灸學-13.婦兒科證治
452	1355571	/china-zhenjiuology-014/	29.99	中國針灸學-14.外傷及皮膚科
240	1355579	/china-zhenjiuology-015/	29.99	中國針灸學-15.五官科及其他證冶
443	1355585	/china-zhenjiuology-016/	29.99	中國針灸學-16.奇經八脈
455	1355586	/china-zhenjiuology-017/	29.99	中國針灸學-17.氣街四海
456	1355592	/china-zhenjiuology-018/	29.99	中國針灸學-18.腧穴(四)
457	1355600	/china-zhenjiuology-019/	29.99	中國針灸學-19.慎針穴位的解剖
453	1355604	/china-zhenjiuology-020/	29.99	中國針灸學-20.古典針法
444	1355608	/china-zhenjiuology-021/	29.99	中國針灸學-21.針刺補瀉
447	1355646	/china-zhenjiuology-022/	29.99	中國針灸學-22.耳穴的診斷與治療
421	1355654	/china-zhenjiuology-023/	29.99	中國針灸學-23.眼針療法
458	1355656	/china-zhenjiuology-024/	29.99	中國針灸學-24.顳三針和圍針法
425	1355660	/china-zhenjiuology-025/	29.99	中國針灸學-25.醒腦開竅法
222	1355664	/photoshop94/	24.99	Photoshop運用技巧94集（中文）
432	1355666	/china-zhenjiuology-026/	29.99	中國針灸學-26.溫針灸隔藥餅灸
433	1355668	/china-zhenjiuology-027/	29.99	中國針灸學-27.穴位敷貼療法
413	1355670	/china-zhenjiuology-028/	29.99	中國針灸學-28.肩痺證和延髓麻痺
414	1355672	/china-zhenjiuology-029/	29.99	中國針灸學-29.類風濕性關節炎
426	1355676	/china-zhenjiuology-030/	29.99	中國針灸學-30.心悸和心痺
113	1362266	/wrodpress-shop/	34.99	無痛起步，用WordPress打造自己的網路商店
88	1365350	/qtxzezqg/	64.99	駭客技術入門基礎（The introduction of computer hacker）
77	1371790	/learn-r-the-easy-way-1/	104.99	輕鬆學習 R 語言
281	1374002	/ipad-ios-hyperpad/	39.99	iPad 免編程快速開發 iOS 遊戲神器 : hyperPad
377	1382422	/cism-yvg/	24.99	CISM（国际注册信息安全经理）知识点复习闪卡（中文）
114	1382878	/fjgdscat/	39.99	股票不難，難的是人性!!
52	1385826	/python-course-beginnners/	39.99	給初學者的Python基礎入門課程
225	1387034	/sketchup3d/	29.99	Sketch up室內設計3D製圖一次學會--初級班
286	1387320	/ipad-moocs-doceri/	24.99	iPad 微课及 MOOCs 線上課程開發神器 Doceri
79	1388652	/python-y/	69.99	Python駭課 - 駭入基礎語法
338	1391220	/ipad-moocs-imovie/	24.99	iPad 微課及 MOOCs 線上課程開發神器 iMovie
5	1391308	/intro-to-python-ds-1/	0	Python 與資料科學入門：建立開發環境
